Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
296801,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Landkreis Steinburg,53.83,9.48,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),20/04/2021,08/06/2021,,
296830,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Hamburg,Hamburg,53.52,9.92,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),20/04/2021,08/06/2021,,
296830,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Hamburg,Hamburg,53.52,9.92,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),20/04/2021,08/06/2021,,
297037,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Estonia,Harju maakond,Rannam?isa beach,59.44428,24.51299,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),20/04/2021,11/06/2021,,
295565,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Sweden,Skaane Laen,Hulta,56.174213,12.620064,OIE,Confirmed,Wild,Owl,19/04/2021,11/05/2021,,
296183,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Vod any,49.136,14.179,OIE,Confirmed,Wild,Stork,19/04/2021,24/05/2021,,
296758,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Landkreis Emsland,52.7,7.29,OIE,Confirmed,Wild,Anatidae (Unidentified):Anatidae (Incognita)(Anatidae),19/04/2021,04/06/2021,,
297060,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,Landkreis Hannover,52.46,9.37,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),19/04/2021,11/06/2021,,
297060,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,Landkreis Hannover,52.46,9.37,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),19/04/2021,11/06/2021,,
297086,Influenza - Avian,H5N3 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,nordfriesland,54.72,8.8,OIE,Confirmed,Wild,Charadriidae (Unidentified):Charadriidae (Incognita)(Charadriidae),19/04/2021,10/06/2021,,
295557,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Viborg,Bjerringbro,56.3807,9.6646,OIE,Confirmed,Wild,Goose,18/04/2021,11/05/2021,,
294453,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,schleswig-flensburg (landkreis),54.79,9.92,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),16/04/2021,29/04/2021,,
296762,Influenza - Avian,H5N4 HPAI,Europe,Western Europe,Germany,Niedersachsen,Landkreis Verden,52.95,9.16,OIE,Confirmed,Wild,Swan,16/04/2021,04/06/2021,,
295768,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Groningen,Pieterburen,53.406,6.462,OIE,Confirmed,Wild,Goose,15/04/2021,14/05/2021,,
297036,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Estonia,Ida-Viru maakond,MUstaj?e kordon,59.256,27.922237,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),15/04/2021,11/06/2021,,
294710,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Norway,Oestfold,Jel?ya  R,59.33,11.33,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),14/04/2021,30/04/2021,,
295159,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Finland,Southern Finland,Imatra,61.183,28.791,OIE,Confirmed,Wild,Goose,14/04/2021,11/05/2021,,
295769,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Groningen,Finsterwolde,53.252,7.099,OIE,Confirmed,Wild,Goose,14/04/2021,14/05/2021,,
296759,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Landkreis Leer,53.17,7.31,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),14/04/2021,04/06/2021,,
294456,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,rendsburg-eckernf?rde (landkreis),54.48,9.7,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),13/04/2021,29/04/2021,,
294641,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,wolfsburg,52.44,10.8,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),13/04/2021,30/04/2021,,
294642,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,peine (landkreis),52.4,10.36,OIE,Confirmed,Wild,Accipitridae (Accipitridae),13/04/2021,30/04/2021,,
295039,Influenza - Avian,H5N5 HPAI,Europe,Northern Europe,Sweden,Skaane Laen,l?vestad,55.692812,13.885819,OIE,Confirmed,Wild,Buzzard,13/04/2021,05/05/2021,,
295545,Influenza - Avian,H5N3 HPAI,Europe,Northern Europe,Denmark,Soenderjylland,R?m?,55.0851,8.5649,OIE,Confirmed,Wild,Red Knot,11/04/2021,11/05/2021,,
297104,Influenza - Avian,H5 HPAI,Europe,Northern Europe,Sweden,Skaane Laen,Brom?lla,56.176031,14.50123,OIE,Confirmed,Wild,Eurasian Eagle-Owl:bubo Bubo(Strigidae),10/04/2021,14/06/2021,,
297058,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,Landkreis Schaumburg,52.1429,9.1718,OIE,Confirmed,Wild,Accipitridae (Unidentified):Accipitridae (Incognita)(Accipitridae),09/04/2021,11/06/2021,,
293222,Influenza - Avian,H5N5 HPAI,Europe,Eastern Europe,Romania,Tulcea,CHILIA VECHE,45.319365,29.334968,OIE,Confirmed,Wild,Swan,08/04/2021,14/04/2021,,
294094,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,st andrews,56.27,-2.74,OIE,Confirmed,Wild,Rook,08/04/2021,23/04/2021,,
294283,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,herzogtum lauenburg (landkreis),53.369,10.565,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),08/04/2021,29/04/2021,,
294654,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,osterholz (landkreis),53.2,8.9,OIE,Confirmed,Wild,Accipitridae (Accipitridae),08/04/2021,30/04/2021,,
294655,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,ammerland (landkreis),53.12,8.03,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),08/04/2021,30/04/2021,,
294914,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Sweden,Skaane Laen,burl?v,55.640676,13.078228,OIE,Confirmed,Wild,Goose,08/04/2021,05/05/2021,,
295922,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Bayern,Ingolstadt,48.76,11.41,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),08/04/2021,19/05/2021,,
295923,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Bayern,Hof,50.31,11.92,OIE,Confirmed,Wild,Swan,08/04/2021,19/05/2021,,
298106,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Norway,Hedmark,S?r-Odal,60.246,11.713,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),08/04/2021,07/07/2021,,
293445,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Estonia,Saare maakond,??dibe,58.153012,22.21559,OIE,Confirmed,Wild,Swan,07/04/2021,19/04/2021,,
296141,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Brandenburg,Landkreis Elbe-Elster,51.6,13.25,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),07/04/2021,20/05/2021,,
293448,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Finland,Southern Finland,Helsinki,60.221,25.014,OIE,Confirmed,Wild,Accipiter Gentilis ,06/04/2021,20/04/2021,,
294640,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,braunschweig,52.31,10.48,OIE,Confirmed,Wild,Accipitridae (Accipitridae),06/04/2021,30/04/2021,,
298105,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Norway,Vestfold,Holmestrand,59.29243,10.50209,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),06/04/2021,07/07/2021,,
292907,Influenza - Avian,H5 HPAI,Europe,Eastern Europe,Ukraine,Mykolayivs'ka,balabanivskyi forest,46.8349,31.9801,OIE,Confirmed,Wild,Hawk,02/04/2021,05/04/2021,,
293513,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Greece,Dytiki Makedonia,regional unit of kastoria  lake kastoria,40.5043,21.2785,OIE,Confirmed,Wild,Dalmatian Pelican (Pelecanus Crispus),02/04/2021,20/04/2021,,
293514,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Greece,Dytiki Makedonia,regional unit of kastoria  lake kastoria,40.5043,21.2785,OIE,Confirmed,Wild,Dalmatian Pelican (Pelecanus Crispus),02/04/2021,20/04/2021,,
293510,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Estonia,Saare maakond,M?ldri,58.416667,22.583333,OIE,Confirmed,Wild,Swan,01/04/2021,19/04/2021,,
295160,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Finland,Western Finland,Salo,60.367,23.065,OIE,Confirmed,Wild,Goose,01/04/2021,11/05/2021,,
293559,Influenza - Avian,H5 HPAI,Europe,Eastern Europe,Russian Federation,Dagestan Rep.,Alexandrijskaya,43.90203,47.125208,OIE,Confirmed,Wild,Crow,31/03/2021,21/04/2021,,
294012,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Norway,Rogaland,Orre,58.73,5.56,OIE,Confirmed,Wild,Swan,31/03/2021,23/04/2021,,
293219,Influenza - Avian,H5N5 HPAI,Europe,Eastern Europe,Russian Federation,Administrative unit not available,Astrakhansky,45.610324,47.92091,OIE,Confirmed,Wild,Dalmatian Pelican (Pelecanus Crispus),30/03/2021,14/04/2021,,
293404,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Sweden,Vaestra Goetalands Laen,Hjo,58.1411,14.1597,OIE,Confirmed,Wild,Goose,30/03/2021,15/04/2021,,
293273,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Sweden,Dalarnas Laen,R?nn?s,60.6978,15.1386,OIE,Confirmed,Wild,Swan,29/03/2021,12/04/2021,,
294633,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,wesermarsch (landkreis),53.28,8.47,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),29/03/2021,30/04/2021,,
296007,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Baden-Wuerttemberg,TENINGEN,48.13,7.8,OIE,Confirmed,Wild,Anatidae (Unidentified):Anatidae (Incognita)(Anatidae),29/03/2021,19/05/2021,,
296165,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Nordrhein-Westfalen,Landkreis G?tersloh,52.02,8.43,OIE,Confirmed,Wild,Strigidae (Unidentified):Strigidae (Incognita)(Strigidae),29/03/2021,21/05/2021,,
292909,Influenza - Avian,H5N5 HPAI,Europe,Northern Europe,Sweden,Soedermanlands Laen,Oxel?sund,58.664483,17.110779,OIE,Confirmed,Wild,Swan,28/03/2021,06/04/2021,,
293207,Influenza - Avian,H5N5 HPAI,Europe,Northern Europe,Sweden,Skaane Laen,Vollsj?,55.6636,13.7772,OIE,Confirmed,Wild,Strigidae (Unidentified):Strigidae (Incognita)(Strigidae),28/03/2021,13/04/2021,,
293449,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Finland,Eastern Finland,Juankoski,63.066,28.33,OIE,Confirmed,Wild,Swan,28/03/2021,20/04/2021,,
292122,Influenza - Avian,H7N7 HPAI,Europe,Northern Europe,Lithuania,Alytaus,Druskininkai,54.016667,23.966667,National authorities,Confirmed,Wild,Swan,26/03/2021,29/03/2021,,
294093,Influenza - Avian,H5 HPAI,Europe,Northern Europe,Sweden,Vaestra Goetalands Laen,Kalleby Tanumshede,58.658911,11.359578,OIE,Confirmed,Wild,Eurasian Eagle-Owl:bubo Bubo(Strigidae),26/03/2021,23/04/2021,,
294630,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,emsland (landkreis),52.67,7.23,OIE,Confirmed,Wild,Phasianidae (Unidentified):Phasianidae (Incognita)(Phasianidae),26/03/2021,30/04/2021,,
291982,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Oberosterreich,V?cklabruck,48.01,13.66,OIE,Confirmed,Wild,Mallard:anas Platyrhynchos(Anatidae),25/03/2021,30/03/2021,,
293274,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Sweden,Dalarnas Laen,Leksand,60.734122,14.993519,OIE,Confirmed,Wild,Goose,25/03/2021,12/04/2021,,
293446,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Estonia,Saare maakond,Ninase,58.527901,22.201763,OIE,Confirmed,Wild,Swan,25/03/2021,19/04/2021,,
294016,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Sweden,Vaestra Goetalands Laen,Dalsj?fors,57.741112,13.144776,OIE,Confirmed,Wild,Eurasian Buzzard (Common Buzzard):Buteo Buteo(Accipitridae),25/03/2021,23/04/2021,,
294643,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,oldenburg (landkreis),53.11,8.52,OIE,Confirmed,Wild,Accipitridae (Accipitridae),25/03/2021,30/04/2021,,
294644,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,vechta (landkreis),52.65,8.19,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),25/03/2021,30/04/2021,,
296167,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Nordrhein-Westfalen,Landkreis Lippe,52.03,8.79,OIE,Confirmed,Wild,Accipitridae (Accipitridae),25/03/2021,21/05/2021,,
296585,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,L?beck,53.88,10.79,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),25/03/2021,02/06/2021,,
291842,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Greece,Kentriki Makedonia,Lake Kerkini,41.21,23.15,OIE,Confirmed,Wild,Pelecanidae (Unidentified):Pelecanidae (Incognita)(Pelecanidae),24/03/2021,28/03/2021,,
293014,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Sweden,Oestergoetlands Laen,Norrk?ping,58.416667,15.75,OIE,Confirmed,Wild,Barnacle Goose:branta Leucopsis(Anatidae),24/03/2021,06/04/2021,,
293061,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,west lancashire,53.57,-2.76,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),24/03/2021,09/04/2021,,
293444,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Estonia,Hiiu maakond,Kootsaare,58.993597,22.578044,OIE,Confirmed,Wild,Swan,24/03/2021,19/04/2021,,
294454,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,nordfriesland (landkreis),54.7,8.77,OIE,Confirmed,Wild,Anatidae (Unidentified):Anatidae (Incognita)(Anatidae),24/03/2021,29/04/2021,,
294629,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,stade (landkreis),53.5,9.56,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),24/03/2021,30/04/2021,,
294631,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,osterholz (landkreis),53.26,8.51,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),24/03/2021,30/04/2021,,
294632,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,ammerland (landkreis),53.24,8.2,OIE,Confirmed,Wild,Accipitridae (Unidentified):Accipitridae (Incognita)(Accipitridae),24/03/2021,30/04/2021,,
294632,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,ammerland (landkreis),53.24,8.2,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),24/03/2021,30/04/2021,,
295761,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Groningen,Termunten,53.29694,7.079167,OIE,Confirmed,Wild,Goose,24/03/2021,14/05/2021,,
294634,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,schaumburg (landkreis),52.33,9.2,OIE,Confirmed,Wild,Accipitridae (Unidentified):Accipitridae (Incognita)(Accipitridae),23/03/2021,30/04/2021,,
294634,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,schaumburg (landkreis),52.33,9.2,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),23/03/2021,30/04/2021,,
294652,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,wittmund (landkreis),53.66,7.61,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),23/03/2021,30/04/2021,,
295450,Influenza - Avian,H5N5 HPAI,Europe,Northern Europe,Sweden,Stockholms Laen,Botkyrka,59.0525,17.6944,OIE,Confirmed,Wild,Swan,23/03/2021,11/05/2021,,
295925,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Bayern,Landkreis Kitzingen,49.79,10.2,OIE,Confirmed,Wild,Swan,23/03/2021,19/05/2021,,
295925,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Bayern,Landkreis Kitzingen,49.79,10.2,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),23/03/2021,19/05/2021,,
296760,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Landkreis Wittmund,53.66,7.61,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),23/03/2021,04/06/2021,,
292910,Influenza - Avian,H5N5 HPAI,Europe,Northern Europe,Sweden,Kalmar Laen,Tr?nshult,57.1652,16.023393,OIE,Confirmed,Wild,Swan,22/03/2021,06/04/2021,,
294656,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,leer (landkreis),53.218,7.445,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),22/03/2021,30/04/2021,,
295762,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Groningen,Termunten,53.29833,7.078056,OIE,Confirmed,Wild,Goose,22/03/2021,14/05/2021,,
295926,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Bayern,Landkreis Deggendorf,48.81,12.92,OIE,Confirmed,Wild,Accipitridae (Accipitridae),22/03/2021,19/05/2021,,
292908,Influenza - Avian,H5N5 HPAI,Europe,Northern Europe,Sweden,Soedermanlands Laen,Kungshamn,58.626485,17.015285,OIE,Confirmed,Wild,Eurasian Eagle-Owl:bubo Bubo(Strigidae),20/03/2021,06/04/2021,,
291558,Influenza - Avian,H5 HPAI,Europe,Western Europe,Austria,Wien,wien,48.208,16.451,OIE,Confirmed,Wild,Swan,19/03/2021,25/03/2021,,
295919,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Bayern,Landkreis Lichtenfels,50.13,11.25,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),19/03/2021,19/05/2021,,
295924,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Bayern,Landkreis Wei?enburg-Gunzenhausen,49.1,10.73,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),19/03/2021,19/05/2021,,
293209,Influenza - Avian,H5 HPAI,Europe,Northern Europe,Sweden,Soedermanlands Laen,?rby,59.3836,16.5089,OIE,Confirmed,Wild,Accipiter Gentilis ,18/03/2021,13/04/2021,,
295549,Influenza - Avian,H5N5 HPAI,Europe,Northern Europe,Denmark,Nordjylland,Vodskov3,57.0724,10.0427,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),18/03/2021,11/05/2021,,
296586,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Flensburg,54.76,9.38,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),18/03/2021,02/06/2021,,
296588,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Kiel,54.36,10.1,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),18/03/2021,02/06/2021,,
296588,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Kiel,54.36,10.1,OIE,Confirmed,Wild,Swan,18/03/2021,02/06/2021,,
291549,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Noord-holland,Den helder,52.93,4.73,OIE,Confirmed,Wild,Gull,17/03/2021,19/03/2021,,
291844,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Basse-Normandie,DRAGEY,48.7125,-1.4961,OIE,Confirmed,Wild,Brent Goose:branta Bernicla(Anatidae),17/03/2021,27/03/2021,,
291960,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Netherlands,Groningen,Zevenhuizen Gn,53.11,6.3468,OIE,Confirmed,Wild,Buzzard,17/03/2021,19/03/2021,,
291961,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Netherlands,Zuid-holland,Den haag,52.05,4.32,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),17/03/2021,19/03/2021,,
291962,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Netherlands,Noord-holland,Andijk,52.7413,5.19,OIE,Confirmed,Wild,Phasianidae (Unidentified):Phasianidae (Incognita)(Phasianidae),17/03/2021,19/03/2021,,
292121,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Estonia,P?rnu maakond,Saulepi,58.345489,23.787127,OIE,Confirmed,Wild,Swan,17/03/2021,31/03/2021,,
295765,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Friesland,Schiermonnikoog,53.49194,6.260833,OIE,Confirmed,Wild,Charadriidae (Unidentified):Charadriidae (Incognita)(Charadriidae),17/03/2021,14/05/2021,,
295918,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Bayern,Landkreis Straubing-Bogen,48.88,12.72,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),17/03/2021,19/05/2021,,
296306,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Landkreis Rostock,53.89,12.45,OIE,Confirmed,Wild,Swan,17/03/2021,26/05/2021,,
296520,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Sachsen-Anhalt,Landkreis Anhalt-Bitterfeld,51.65,12.44,OIE,Confirmed,Wild,Accipitridae (Accipitridae),17/03/2021,27/05/2021,,
292120,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Estonia,L??ne-Viru maakond,Mahu,59.519422,26.717591,OIE,Confirmed,Wild,Swan,16/03/2021,31/03/2021,,
294635,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,diepholz (landkreis),52.48,8.34,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),16/03/2021,30/04/2021,,
296144,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Brandenburg,Landkreis Oberspreewald-Lausitz,51.4,13.84,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),16/03/2021,20/05/2021,,
296144,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Brandenburg,Landkreis Oberspreewald-Lausitz,51.4,13.84,OIE,Confirmed,Wild,Swan,16/03/2021,20/05/2021,,
296435,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Sachsen,Landkreis Zwickau,50.81,12.53,OIE,Confirmed,Wild,Anatidae (Unidentified):Anatidae (Incognita)(Anatidae),16/03/2021,27/05/2021,,
296540,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Thueringen,Weimar,50.99,11.29,OIE,Confirmed,Wild,Accipitridae (Accipitridae),16/03/2021,27/05/2021,,
325522,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Earlsferry,56.19,-2.84,OIE,Confirmed,Wild,"Black Guillemot (Cepphus Grylle)	",16/03/2021,23/06/2022,,
325522,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Earlsferry,56.19,-2.84,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),16/03/2021,23/06/2022,,
294636,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,oldenburg,53.189425,8.212237,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),15/03/2021,30/04/2021,,
295917,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Bayern,Landkreis Neustadt a.d. Waldnaab,49.8,11.9,OIE,Confirmed,Wild,Swan,15/03/2021,19/05/2021,,
296184,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Zapadocesky,Plze  - K imice; M?e (river),49.764,13.304,OIE,Confirmed,Wild,Swan,15/03/2021,24/05/2021,,
296185,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Zapadocesky,Plze  - Malesice; M?e (river),49.766,13.299,OIE,Confirmed,Wild,Swan,15/03/2021,24/05/2021,,
296186,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Zapadocesky,Plze  - Malesice,49.768,13.297,OIE,Confirmed,Wild,Swan,15/03/2021,24/05/2021,,
296521,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Sachsen-Anhalt,Landkreis Altmarkkreis Salzwedel,52.71,11.49,OIE,Confirmed,Wild,Owl,15/03/2021,27/05/2021,,
292095,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Croatia,Vukovar-srijem,Nijemci,45.14,19.04,OIE,Confirmed,Wild,Swan,14/03/2021,24/03/2021,,
296187,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Zapadocesky,Plze  - Malesice,49.771,13.294,OIE,Confirmed,Wild,Swan,14/03/2021,24/05/2021,,
294623,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,steinburg (landkreis),53.92,9.51,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),13/03/2021,29/04/2021,,
