"observation.date","Species","Country","Serotype","source","flu","geometry","X","Y","serotype_HN"
2023-03-10,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4363092.17321878, 2490039.90676287)",4363092.17321878,2490039.90676287,"H5N1"
2023-03-10,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4365543.30379249, 2494428.51673574)",4365543.30379249,2494428.51673574,"H5N1"
2023-03-10,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4364956.70978831, 2483587.76850516)",4364956.70978831,2483587.76850516,"H5N1"
2023-03-10,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4224239.30769928, 2681324.87841783)",4224239.30769928,2681324.87841783,"H5N1"
2023-03-10,"Mute Swan:cygnus Olor(Anatidae)","Switzerland","H5N1 HPAI","fao",1,"c(4210086.70249102, 2698143.32946329)",4210086.70249102,2698143.32946329,"H5N1"
2023-03-10,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4058240.11387441, 2608354.34796099)",4058240.11387441,2608354.34796099,"H5N1"
2023-03-10,"Caspian Gull (Larus Cachinnans)","Switzerland","H5N1 HPAI","fao",1,"c(4218153.50991526, 2732427.89613259)",4218153.50991526,2732427.89613259,"H5N1"
2023-03-10,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3940078.35574318, 2553457.09208842)",3940078.35574318,2553457.09208842,"H5N1"
2023-03-10,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3806714.75830535, 3102196.10912108)",3806714.75830535,3102196.10912108,"H5N1"
2023-03-10,"Black Headed Gull (Chroicocephalus Ridibundus)","Ireland","H5N1 HPAI","fao",1,"c(3106423.42469231, 3466452.88734669)",3106423.42469231,3466452.88734669,"H5N1"
2023-03-10,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4337841.10167198, 2874115.4455931)",4337841.10167198,2874115.4455931,"H5N1"
2023-03-09,"Falcon","Austria","H5N1 HPAI","fao",1,"c(4801406.90262221, 2805610.44221317)",4801406.90262221,2805610.44221317,"H5N1"
2023-03-09,"Buzzard","Slovenia","H5N1 HPAI","fao",1,"c(4667312.25539701, 2553665.43696206)",4667312.25539701,2553665.43696206,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4254788.23300867, 2483662.05481122)",4254788.23300867,2483662.05481122,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4449567.56971563, 2415885.268516)",4449567.56971563,2415885.268516,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4387756.63286187, 2529900.28939487)",4387756.63286187,2529900.28939487,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4390603.97621231, 2534918.47444004)",4390603.97621231,2534918.47444004,"H5N1"
2023-03-09,"Strigidae (Unidentified):Strigidae (Incognita)(Strigidae)","Germany","H5N1 HPAI","fao",1,"c(4124994.50233007, 2915261.33375017)",4124994.50233007,2915261.33375017,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4222532.45728487, 2692354.64274206)",4222532.45728487,2692354.64274206,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4222456.83829902, 2692355.9725006)",4222456.83829902,2692355.9725006,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4071647.32199844, 2643551.53318675)",4071647.32199844,2643551.53318675,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4081174.85228953, 2652367.84550649)",4081174.85228953,2652367.84550649,"H5N1"
2023-03-09,"Mallard:anas Platyrhynchos(Anatidae)","France","H5N1 HPAI","fao",1,"c(3982553.41640999, 2448979.54374749)",3982553.41640999,2448979.54374749,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3450334.83858967, 2816031.95392077)",3450334.83858967,2816031.95392077,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(4030981.24016265, 2874075.10118454)",4030981.24016265,2874075.10118454,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3862867.81293009, 3046137.16433854)",3862867.81293009,3046137.16433854,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(4157967.84016563, 2832847.48255378)",4157967.84016563,2832847.48255378,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4264865.75186479, 2498376.1445821)",4264865.75186479,2498376.1445821,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4279547.75329786, 2485191.94825492)",4279547.75329786,2485191.94825492,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","Belgium","H5N1 HPAI","fao",1,"c(3956860.07248203, 3051257.65637348)",3956860.07248203,3051257.65637348,"H5N1"
2023-03-09,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4244855.79288166, 2482212.24019193)",4244855.79288166,2482212.24019193,"H5N1"
2023-03-08,"Mute Swan:cygnus Olor(Anatidae)","Slovenia","H5N1 HPAI","fao",1,"c(4660152.96046654, 2527513.65760567)",4660152.96046654,2527513.65760567,"H5N1"
2023-03-08,"Mute Swan:cygnus Olor(Anatidae)","Switzerland","H5N1 HPAI","fao",1,"c(4210604.87969355, 2697577.46798198)",4210604.87969355,2697577.46798198,"H5N1"
2023-03-08,"Mute Swan:cygnus Olor(Anatidae)","Switzerland","H5N1 HPAI","fao",1,"c(4211164.91904436, 2695232.89214113)",4211164.91904436,2695232.89214113,"H5N1"
2023-03-08,"Little Egret","Italy","H5N1 HPAI","fao",1,"c(4254781.6370369, 2483559.36038194)",4254781.6370369,2483559.36038194,"H5N1"
2023-03-08,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4268067.60094699, 2486333.28537144)",4268067.60094699,2486333.28537144,"H5N1"
2023-03-08,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4254735.72551624, 2483659.76480198)",4254735.72551624,2483659.76480198,"H5N1"
2023-03-08,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4271192.72007954, 2468050.08421954)",4271192.72007954,2468050.08421954,"H5N1"
2023-03-08,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4254788.23300867, 2483662.05481122)",4254788.23300867,2483662.05481122,"H5N1"
2023-03-08,"Peregrin Falcon:falco Peregrinus(Falconidae)","Italy","H5N1 HPAI","fao",1,"c(4335818.83960511, 2478755.44177331)",4335818.83960511,2478755.44177331,"H5N1"
2023-03-08,"Peregrin Falcon:falco Peregrinus(Falconidae)","Italy","H5N1 HPAI","fao",1,"c(4338111.57879611, 2490694.98127849)",4338111.57879611,2490694.98127849,"H5N1"
2023-03-08,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4064461.76435025, 2638201.87002231)",4064461.76435025,2638201.87002231,"H5N1"
2023-03-08,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4233865.46236443, 2676389.77505839)",4233865.46236443,2676389.77505839,"H5N1"
2023-03-08,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3542958.25157088, 2847066.11342336)",3542958.25157088,2847066.11342336,"H5N1"
2023-03-08,"Peregrin Falcon:falco Peregrinus(Falconidae)","Netherlands","H5N1 HPAI","fao",1,"c(4051974.34382124, 3144016.39671989)",4051974.34382124,3144016.39671989,"H5N1"
2023-03-08,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4044451.23022073, 3238490.21978099)",4044451.23022073,3238490.21978099,"H5N1"
2023-03-08,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3988677.0980327, 3224169.38585363)",3988677.0980327,3224169.38585363,"H5N1"
2023-03-08,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3984925.06214861, 3191735.30467916)",3984925.06214861,3191735.30467916,"H5N1"
2023-03-08,"Swan","Germany","H5N1 HPAI","fao",1,"c(4501623.43840885, 2838180.60518828)",4501623.43840885,2838180.60518828,"H5N1"
2023-03-08,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4231119.15066512, 2487478.32408544)",4231119.15066512,2487478.32408544,"H5N1"
2023-03-08,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4431815.26378953, 2490804.33575301)",4431815.26378953,2490804.33575301,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","Austria","H5N1 HPAI","fao",1,"c(4560762.984497, 2764059.01250928)",4560762.984497,2764059.01250928,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","Austria","H5N1 HPAI","fao",1,"c(4550448.65806695, 2763493.86889006)",4550448.65806695,2763493.86889006,"H5N1"
2023-03-07,"Eurasian Sparrowhawk:accipiter Nisus(Accipitridae)","United Kingdom","H5N1 HPAI","fao",1,"c(3525338.12458573, 3157497.09096639)",3525338.12458573,3157497.09096639,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4220511.53193031, 2680501.48594723)",4220511.53193031,2680501.48594723,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4220596.9226989, 2681055.50629471)",4220596.9226989,2681055.50629471,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4212909.19156757, 2687420.66446186)",4212909.19156757,2687420.66446186,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4212868.79886926, 2689310.42781643)",4212868.79886926,2689310.42781643,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4213339.2895182, 2690190.30920857)",4213339.2895182,2690190.30920857,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4089039.59981136, 2658376.61872594)",4089039.59981136,2658376.61872594,"H5N1"
2023-03-07,"Mute Swan:cygnus Olor(Anatidae)","Switzerland","H5N1 HPAI","fao",1,"c(4185664.85485477, 2688012.07623781)",4185664.85485477,2688012.07623781,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4264583.41486654, 2478552.22531267)",4264583.41486654,2478552.22531267,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4324239.21377109, 2505022.35528134)",4324239.21377109,2505022.35528134,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3832116.20715795, 2966497.13305953)",3832116.20715795,2966497.13305953,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3902730.28397303, 2986378.90031346)",3902730.28397303,2986378.90031346,"H5N1"
2023-03-07,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3594250.19757683, 2812197.41618483)",3594250.19757683,2812197.41618483,"H5N1"
2023-03-07,"Accipitridae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4464715.13019673, 2839303.44028737)",4464715.13019673,2839303.44028737,"H5N1"
2023-03-07,"Laridae (Unidentified):Laridae (Incognita)(Laridae)","Germany","H5N1 HPAI","fao",1,"c(4481211.92482383, 2829755.46514405)",4481211.92482383,2829755.46514405,"H5N1"
2023-03-07,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4341772.94571217, 3480454.82135562)",4341772.94571217,3480454.82135562,"H5N1"
2023-03-07,"Accipitridae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4347036.69791031, 3479479.50978343)",4347036.69791031,3479479.50978343,"H5N1"
2023-03-07,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4482779.93920903, 3610770.23833836)",4482779.93920903,3610770.23833836,"H5N1"
2023-03-06,"Accipitridae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4469089.5658821, 3173228.9145736)",4469089.5658821,3173228.9145736,"H5N1"
2023-03-06,"Buzzard","Austria","H5N1 HPAI","fao",1,"c(4425269.64533571, 2684103.89731631)",4425269.64533571,2684103.89731631,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Austria","H5N1 HPAI","fao",1,"c(4605018.77182308, 2763317.39415202)",4605018.77182308,2763317.39415202,"H5N1"
2023-03-06,"White Tailed Eagle (Haliaeetus Albicilla)","Poland","H5N1 HPAI","fao",1,"c(4886036.13788743, 3309467.0958464)",4886036.13788743,3309467.0958464,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4210084.56782936, 2698032.24876304)",4210084.56782936,2698032.24876304,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4266093.31567838, 2723535.61844232)",4266093.31567838,2723535.61844232,"H5N1"
2023-03-06,"Buzzard","Belgium","H5N1 HPAI","fao",1,"c(3910696.39940725, 3039773.7615906)",3910696.39940725,3039773.7615906,"H5N1"
2023-03-06,"Peregrin Falcon:falco Peregrinus(Falconidae)","Belgium","H5N1 HPAI","fao",1,"c(3871658.69077893, 3093899.19757145)",3871658.69077893,3093899.19757145,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4361261.74307123, 2488112.46117606)",4361261.74307123,2488112.46117606,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3956035.01566318, 3212388.72333001)",3956035.01566318,3212388.72333001,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3990423.36003147, 3225615.05541803)",3990423.36003147,3225615.05541803,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4020609.64721621, 3247456.09030511)",4020609.64721621,3247456.09030511,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4018578.99541143, 3254504.28275705)",4018578.99541143,3254504.28275705,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3979194.28071754, 3253149.88533381)",3979194.28071754,3253149.88533381,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3992973.70496001, 3186742.15101144)",3992973.70496001,3186742.15101144,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3895389.99426764, 3183443.89556406)",3895389.99426764,3183443.89556406,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4010695.85530682, 3243159.27937659)",4010695.85530682,3243159.27937659,"H5N1"
2023-03-06,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3998068.53886788, 3253222.49559705)",3998068.53886788,3253222.49559705,"H5N1"
2023-03-06,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4538637.18263028, 2816172.87970002)",4538637.18263028,2816172.87970002,"H5N1"
2023-03-06,"Common Wood-Pigeon:columba Palumbus(Columbidae)","Italy","H5N1 HPAI","fao",1,"c(4219882.98556794, 2507982.84003106)",4219882.98556794,2507982.84003106,"H5N1"
2023-03-06,"Herring Gull:larus Argentatus(Laridae)","France","H5N1 HPAI","fao",1,"c(3671595.48317225, 2872891.4603504)",3671595.48317225,2872891.4603504,"H5N1"
2023-03-06,"Buzzard","Denmark","H5N1 HPAI","fao",1,"c(4351850.66833015, 3548649.35816588)",4351850.66833015,3548649.35816588,"H5N1"
2023-03-06,"Peregrin Falcon:falco Peregrinus(Falconidae)","Denmark","H5N1 HPAI","fao",1,"c(4243521.52635246, 3581483.66274023)",4243521.52635246,3581483.66274023,"H5N1"
2023-03-05,"Black Headed Gull (Chroicocephalus Ridibundus)","Austria","H5N1 HPAI","fao",1,"c(4605019.71547635, 2763314.99421528)",4605019.71547635,2763314.99421528,"H5N1"
2023-03-05,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4066894.40638325, 2604070.75941136)",4066894.40638325,2604070.75941136,"H5N1"
2023-03-05,"Peregrin Falcon:falco Peregrinus(Falconidae)","Belgium","H5N1 HPAI","fao",1,"c(3924616.07756899, 3049608.68648952)",3924616.07756899,3049608.68648952,"H5N1"
2023-03-05,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(4134116.89793522, 2723845.92519053)",4134116.89793522,2723845.92519053,"H5N1"
2023-03-04,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4260406.63418852, 2726372.60413002)",4260406.63418852,2726372.60413002,"H5N1"
2023-03-04,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4218138.49121663, 2732428.17417427)",4218138.49121663,2732428.17417427,"H5N1"
2023-03-04,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3758274.86957975, 2902863.82157298)",3758274.86957975,2902863.82157298,"H5N1"
2023-03-04,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3496778.14873004, 2812095.6844643)",3496778.14873004,2812095.6844643,"H5N1"
2023-03-04,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4254788.23300867, 2483662.05481122)",4254788.23300867,2483662.05481122,"H5N1"
2023-03-04,"Peregrin Falcon:falco Peregrinus(Falconidae)","Sweden","H5N1 HPAI","fao",1,"c(4573269.16671717, 3941666.61396546)",4573269.16671717,3941666.61396546,"H5N1"
2023-03-04,"Pink-Footed Goose (Anser Brachyrhynchus)","Denmark","H5N1 HPAI","fao",1,"c(4293220.06364262, 3742871.07879787)",4293220.06364262,3742871.07879787,"H5N1"
2023-03-04,"Eurasian Eagle-Owl:bubo Bubo(Strigidae)","Sweden","H5N1 HPAI","fao",1,"c(4534193.15492743, 3671876.09489493)",4534193.15492743,3671876.09489493,"H5N1"
2023-03-03,"Eurasian Sparrowhawk:accipiter Nisus(Accipitridae)","Austria","H5N1 HPAI","fao",1,"c(4618066.2272411, 2614081.06357731)",4618066.2272411,2614081.06357731,"H5N1"
2023-03-03,"Mute Swan:cygnus Olor(Anatidae)","Austria","H5N1 HPAI","fao",1,"c(4791036.59545595, 2818382.69073899)",4791036.59545595,2818382.69073899,"H5N1"
2023-03-03,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4101241.75179829, 2650661.96196791)",4101241.75179829,2650661.96196791,"H5N1"
2023-03-03,"Mute Swan:cygnus Olor(Anatidae)","Switzerland","H5N1 HPAI","fao",1,"c(4211374.79936756, 2694339.81249691)",4211374.79936756,2694339.81249691,"H5N1"
2023-03-03,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4078958.43401211, 2598766.14560269)",4078958.43401211,2598766.14560269,"H5N1"
2023-03-03,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4082895.7633519, 2655297.03259936)",4082895.7633519,2655297.03259936,"H5N1"
2023-03-03,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4190166.93460851, 2676126.05697893)",4190166.93460851,2676126.05697893,"H5N1"
2023-03-03,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3511572.11283845, 2838287.18682274)",3511572.11283845,2838287.18682274,"H5N1"
2023-03-03,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3571130.18661933, 2386850.52175494)",3571130.18661933,2386850.52175494,"H5N1"
2023-03-03,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3758162.9143231, 2903208.42840578)",3758162.9143231,2903208.42840578,"H5N1"
2023-03-03,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4090100.32791577, 3255881.22841998)",4090100.32791577,3255881.22841998,"H5N1"
2023-03-03,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4095476.17787108, 3263097.78037377)",4095476.17787108,3263097.78037377,"H5N1"
2023-03-03,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4110230.68299097, 3238721.06686171)",4110230.68299097,3238721.06686171,"H5N1"
2023-03-02,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N1 HPAI","fao",1,"c(4847575.77229936, 3172727.38975064)",4847575.77229936,3172727.38975064,"H5N1"
2023-03-02,"House Sparrow","Slovenia","H5N1 HPAI","fao",1,"c(4669609.81461948, 2579236.45453167)",4669609.81461948,2579236.45453167,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4063080.76627902, 2604797.86816456)",4063080.76627902,2604797.86816456,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4252247.39806747, 2729356.66000865)",4252247.39806747,2729356.66000865,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4234943.36103284, 2728041.79303368)",4234943.36103284,2728041.79303368,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4087567.95698621, 2657770.23397552)",4087567.95698621,2657770.23397552,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4133943.59296977, 2674048.2759383)",4133943.59296977,2674048.2759383,"H5N1"
2023-03-02,"Peregrin Falcon:falco Peregrinus(Falconidae)","Belgium","H5N1 HPAI","fao",1,"c(4018343.72813844, 3107064.52385317)",4018343.72813844,3107064.52385317,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Spain","H5N1 HPAI","fao",1,"c(3559474.54200129, 2114076.70134912)",3559474.54200129,2114076.70134912,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Spain","H5N1 HPAI","fao",1,"c(3565539.42131356, 2109642.48281198)",3565539.42131356,2109642.48281198,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3761971.97164185, 2686330.04864093)",3761971.97164185,2686330.04864093,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3983830.90534867, 3168048.93636222)",3983830.90534867,3168048.93636222,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3994438.1260712, 3215534.82732441)",3994438.1260712,3215534.82732441,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3976294.90179721, 3203141.79796188)",3976294.90179721,3203141.79796188,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3986182.21262191, 3218758.40938984)",3986182.21262191,3218758.40938984,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4013493.74581263, 3245215.60623929)",4013493.74581263,3245215.60623929,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4057189.38326731, 3270454.36593936)",4057189.38326731,3270454.36593936,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3984154.19790951, 3244643.46558429)",3984154.19790951,3244643.46558429,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3998478.18286128, 3250072.58680009)",3998478.18286128,3250072.58680009,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3988221.76143646, 3293368.85294589)",3988221.76143646,3293368.85294589,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3987853.92579314, 3292947.51581846)",3987853.92579314,3292947.51581846,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3953730.06555403, 3205414.3763573)",3953730.06555403,3205414.3763573,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4092853.82122585, 3254973.75290652)",4092853.82122585,3254973.75290652,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4011406.13777597, 3277241.49594713)",4011406.13777597,3277241.49594713,"H5N1"
2023-03-02,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4093430.20121205, 3260072.05630068)",4093430.20121205,3260072.05630068,"H5N1"
2023-03-02,"Jackdaw","Spain","H5N1 HPAI","fao",1,"c(3412474.09291102, 2130127.69977133)",3412474.09291102,2130127.69977133,"H5N1"
2023-03-01,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3541729.64613512, 2853090.87397854)",3541729.64613512,2853090.87397854,"H5N1"
