"","observation.date","Species","Country","Serotype","source","flu","geometry","X","Y"
"2620",2022-10-29,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,c(4130584.31194635, 3269862.64448149),4130584.31194635,3269862.64448149
"2622",2022-10-28,"Passeridae (Unidentified):Passeridae (Incognita)(Passeridae)","Germany","H5N1 HPAI","fao",1,c(4160135.99441427, 3096810.79859926),4160135.99441427,3096810.79859926
"2623",2022-10-28,"Greater Rhea (Rhea Americana)","Germany","H5N1 HPAI","fao",1,c(4160135.99441427, 3096810.79859926),4160135.99441427,3096810.79859926
"2628",2022-10-28,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,c(4139244.9918826, 3362194.55450017),4139244.9918826,3362194.55450017
"2629",2022-10-28,"Grey Heron:ardea Cinerea(Ardeidae)","France","H5N1 HPAI","fao",1,c(3450406.96776182, 2749348.93231209),3450406.96776182,2749348.93231209
"2630",2022-10-28,"Mute Swan:cygnus Olor(Anatidae)","Denmark","H5N1 HPAI","fao",1,c(4322314.22053024, 3706370.33252946),4322314.22053024,3706370.33252946
"2632",2022-10-27,"Canada Goose:branta Canadensis(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3555485.62839743, 3370548.68319979),3555485.62839743,3370548.68319979
"2633",2022-10-27,"Mute Swan:cygnus Olor(Anatidae)","Germany","H5N1 HPAI","fao",1,c(4236074.33825749, 3329804.76109445),4236074.33825749,3329804.76109445
"2634",2022-10-27,"Eurasian Wigeon:anas Penelope(Anatidae)","Denmark","H5N1 HPAI","fao",1,c(4236129.24915888, 3588804.63358765),4236129.24915888,3588804.63358765
"2635",2022-10-27,"Phasianus Colchicus (Common Pheasant) - Phasanidae","Denmark","H5N1 HPAI","fao",1,c(4423947.19353891, 3581418.20060381),4423947.19353891,3581418.20060381
"2636",2022-10-26,"Canada Goose:branta Canadensis(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3989760.14653785, 3058449.93897674),3989760.14653785,3058449.93897674
"2637",2022-10-26,"Mallard:anas Platyrhynchos(Anatidae)","Italy","H5N1 HPAI","fao",1,c(4404791.66348459, 2453455.14439567),4404791.66348459,2453455.14439567
"2638",2022-10-26,"Brent Goose:branta Bernicla(Anatidae)","France","H5N1 HPAI","fao",1,c(3994939.09670633, 2924651.02167873),3994939.09670633,2924651.02167873
"2639",2022-10-26,"Mute Swan:cygnus Olor(Anatidae)","France","H5N1 HPAI","fao",1,c(3754876.89287245, 2630424.55217622),3754876.89287245,2630424.55217622
"2641",2022-10-25,"Canada Goose:branta Canadensis(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3499965.37875245, 3415926.58192198),3499965.37875245,3415926.58192198
"2642",2022-10-25,"Greylag Goose:anser Anser(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3532528.4777844, 3355049.88703251),3532528.4777844,3355049.88703251
"2643",2022-10-25,"Canada Goose:branta Canadensis(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3532528.4777844, 3355049.88703251),3532528.4777844,3355049.88703251
"2644",2022-10-25,"Canada Goose:branta Canadensis(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3518912.15127824, 3322255.89403787),3518912.15127824,3322255.89403787
"2645",2022-10-25,"Pink-Footed Goose (Anser Brachyrhynchus)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3642746.39326692, 3471187.2053519),3642746.39326692,3471187.2053519
"2646",2022-10-25,"Greylag Goose:anser Anser(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3642746.39326692, 3471187.2053519),3642746.39326692,3471187.2053519
"2647",2022-10-25,"Black Headed Gull (Chroicocephalus Ridibundus)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3642746.39326692, 3471187.2053519),3642746.39326692,3471187.2053519
"2648",2022-10-25,"Greylag Goose:anser Anser(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3641634.74611614, 3454454.9164501),3641634.74611614,3454454.9164501
"2649",2022-10-25,"Mallard:anas Platyrhynchos(Anatidae)","Italy","H5N1 HPAI","fao",1,c(4245690.56808128, 1792439.57044006),4245690.56808128,1792439.57044006
"2650",2022-10-24,"Mute Swan:cygnus Olor(Anatidae)","Ireland","H5N1 HPAI","fao",1,c(3188190.53226401, 3571244.54924487),3188190.53226401,3571244.54924487
"2651",2022-10-24,"Greylag Goose:anser Anser(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3917572.81310835, 3124558.00629438),3917572.81310835,3124558.00629438
"2652",2022-10-24,"Canada Goose:branta Canadensis(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3922817.68816211, 3121249.03895588),3922817.68816211,3121249.03895588
"2653",2022-10-24,"Peregrin Falcon:falco Peregrinus(Falconidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3570774.02434694, 3337680.49300202),3570774.02434694,3337680.49300202
"2654",2022-10-24,"Brent Goose:branta Bernicla(Anatidae)","France","H5N1 HPAI","fao",1,c(3987341.02485044, 2926618.06989121),3987341.02485044,2926618.06989121
"2655",2022-10-24,"Mute Swan:cygnus Olor(Anatidae)","France","H5N1 HPAI","fao",1,c(3463999.86206638, 2594573.91712154),3463999.86206638,2594573.91712154
"2656",2022-10-24,"Mute Swan:cygnus Olor(Anatidae)","France","H5N1 HPAI","fao",1,c(3670242.30772463, 2727349.37521967),3670242.30772463,2727349.37521967
"2657",2022-10-24,"Northern Gannet:morus Bassanus(Sulidae)","France","H5N1 HPAI","fao",1,c(3394132.80180905, 2727081.02331436),3394132.80180905,2727081.02331436
"2658",2022-10-23,"Greylag Goose:anser Anser(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3877331.11582818, 3107006.05769551),3877331.11582818,3107006.05769551
"2659",2022-10-22,"Anserinae (Unidentified):Anserinae (Incognita)(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3926294.40440123, 3132839.76677029),3926294.40440123,3132839.76677029
"2660",2022-10-22,"Greylag Goose:anser Anser(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3993154.95673358, 3107308.6400307),3993154.95673358,3107308.6400307
"2661",2022-10-22,"Canada Goose:branta Canadensis(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3888739.75150884, 3121422.42566259),3888739.75150884,3121422.42566259
"2662",2022-10-22,"Greylag Goose:anser Anser(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3733133.82455951, 3334425.96265686),3733133.82455951,3334425.96265686
"2663",2022-10-22,"Tawny Owl (Strix Aluco)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3696320.38394845, 3263771.66122688),3696320.38394845,3263771.66122688
"2664",2022-10-22,"Phasianus Colchicus (Common Pheasant) - Phasanidae","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3696320.38394845, 3263771.66122688),3696320.38394845,3263771.66122688
"2665",2022-10-22,"Buzzard","Sweden","H5N1 HPAI","fao",1,c(4580105.96124879, 3613953.62543196),4580105.96124879,3613953.62543196
"2667",2022-10-21,"Canada Goose:branta Canadensis(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3494451.846777, 3142125.23528733),3494451.846777,3142125.23528733
"2668",2022-10-21,"Canada Goose:branta Canadensis(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3683664.5270107, 3180035.60083659),3683664.5270107,3180035.60083659
"2669",2022-10-21,"Phasianus Colchicus (Common Pheasant) - Phasanidae","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3363531.98265092, 3436962.93111804),3363531.98265092,3436962.93111804
"2670",2022-10-21,"Phasianus Colchicus (Common Pheasant) - Phasanidae","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3377088.0232207, 3457004.28188569),3377088.0232207,3457004.28188569
"2672",2022-10-20,"Muscovy Duck:cairina Moschata(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3934378.92228206, 3135285.77885566),3934378.92228206,3135285.77885566
"2679",2022-10-19,"Mute Swan:cygnus Olor(Anatidae)","Slovenia","H5N1 HPAI","fao",1,c(4773008.01020261, 2638375.85767881),4773008.01020261,2638375.85767881
"2680",2022-10-19,"Phasianus Colchicus (Common Pheasant) - Phasanidae","Belgium","H5N1 HPAI","fao",1,c(3864775.18480851, 3084265.74792506),3864775.18480851,3084265.74792506
"2681",2022-10-19,"Barnacle Goose:branta Leucopsis(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3750017.84670884, 3269610.24123952),3750017.84670884,3269610.24123952
"2682",2022-10-19,"Canada Goose:branta Canadensis(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3651956.84967347, 3257218.86752869),3651956.84967347,3257218.86752869
"2683",2022-10-19,"Greylag Goose:anser Anser(Anatidae)","Spain","H5N1 HPAI","fao",1,c(3290923.24425497, 2281439.93352148),3290923.24425497,2281439.93352148
"2684",2022-10-19,"Stork","Spain","H5N1 HPAI","fao",1,c(3290923.24425497, 2281439.93352148),3290923.24425497,2281439.93352148
"2685",2022-10-19,"Yellow-Legged Gull ","Spain","H5N1 HPAI","fao",1,c(2828127.89010808, 2407141.09358819),2828127.89010808,2407141.09358819
"2686",2022-10-19,"Grey Heron:ardea Cinerea(Ardeidae)","France","H5N1 HPAI","fao",1,c(3475904.03257941, 2713739.75044658),3475904.03257941,2713739.75044658
"2690",2022-10-17,"Mute Swan:cygnus Olor(Anatidae)","France","H5N1 HPAI","fao",1,c(3994858.53125182, 2924604.0207132),3994858.53125182,2924604.0207132
"2691",2022-10-17,"Mute Swan:cygnus Olor(Anatidae)","France","H5N1 HPAI","fao",1,c(3995567.47120541, 2921035.88536684),3995567.47120541,2921035.88536684
"2692",2022-10-17,"Great Egret (Ardea Alba)","France","H5N1 HPAI","fao",1,c(3702489.90721185, 2749772.88134579),3702489.90721185,2749772.88134579
"2695",2022-10-15,"Northern Gannet:morus Bassanus(Sulidae)","Spain","H5N1 HPAI","fao",1,c(3263566.54604504, 2340296.66455039),3263566.54604504,2340296.66455039
"2696",2022-10-15,"Common Raven (Corvus Corax)","Denmark","H5N1 HPAI","fao",1,c(4346196.58196639, 3559030.83460658),4346196.58196639,3559030.83460658
"2698",2022-10-13,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,c(3721920.00497545, 3059520.71981528),3721920.00497545,3059520.71981528
"2699",2022-10-12,"Canada Goose:branta Canadensis(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3979769.63341052, 3015835.46344909),3979769.63341052,3015835.46344909
"2700",2022-10-12,"Mallard:anas Platyrhynchos(Anatidae)","Italy","H5N1 HPAI","fao",1,c(4495583.70508832, 2410785.02553023),4495583.70508832,2410785.02553023
"2701",2022-10-12,"Teal","Italy","H5N1 HPAI","fao",1,c(4495583.70508832, 2410785.02553023),4495583.70508832,2410785.02553023
"2702",2022-10-12,"Mallard:anas Platyrhynchos(Anatidae)","Italy","H5N1 HPAI","fao",1,c(4369872.00546683, 2407385.98493971),4369872.00546683,2407385.98493971
"2703",2022-10-12,"Teal","Italy","H5N1 HPAI","fao",1,c(4487968.03232173, 2476308.7450504),4487968.03232173,2476308.7450504
"2704",2022-10-12,"Rook","Isle of Man","H5N1 HPAI","fao",1,c(3392496.53246063, 3568910.05730532),3392496.53246063,3568910.05730532
"2705",2022-10-12,"Mute Swan:cygnus Olor(Anatidae)","France","H5N1 HPAI","fao",1,c(3987266.92180234, 2926587.04643163),3987266.92180234,2926587.04643163
"2706",2022-10-11,"Canada Goose:branta Canadensis(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3846646.5975915, 3146586.28780597),3846646.5975915,3146586.28780597
"2707",2022-10-11,"Buzzard","Belgium","H5N1 HPAI","fao",1,c(3983739.51844082, 3046550.89977527),3983739.51844082,3046550.89977527
"2709",2022-10-11,"Greylag Goose:anser Anser(Anatidae)","France","H5N1 HPAI","fao",1,c(3454462.44879618, 2827374.77835685),3454462.44879618,2827374.77835685
"2711",2022-10-10,"Mallard:anas Platyrhynchos(Anatidae)","Italy","H5N1 HPAI","fao",1,c(4321496.37307168, 2466762.91651818),4321496.37307168,2466762.91651818
"2712",2022-10-10,"Eurasian Wigeon:anas Penelope(Anatidae)","Italy","H5N1 HPAI","fao",1,c(4335987.85098455, 2459374.32145951),4335987.85098455,2459374.32145951
"2713",2022-10-10,"Laridae (Unidentified):Laridae (Incognita)(Laridae)","Germany","H5N1 HPAI","fao",1,c(4182729.62763097, 3411165.43919848),4182729.62763097,3411165.43919848
"2717",2022-10-09,"Greylag Goose:anser Anser(Anatidae)","Italy","H5N1 HPAI","fao",1,c(4512007.97601444, 2483733.22525253),4512007.97601444,2483733.22525253
"2719",2022-10-09,"Greylag Goose:anser Anser(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3841866.94179189, 3132326.48014654),3841866.94179189,3132326.48014654
"2720",2022-10-08,"Eurasian Collared Dove (Streptopelia Decaocto)","France","H5N1 HPAI","fao",1,c(3550546.29710071, 2835859.03210551),3550546.29710071,2835859.03210551
"2722",2022-10-07,"Northern Gannet:morus Bassanus(Sulidae)","France","H5N1 HPAI","fao",1,c(3433430.59689144, 2637600.20427629),3433430.59689144,2637600.20427629
"2723",2022-10-06,"Mallard:anas Platyrhynchos(Anatidae)","Italy","H5N1 HPAI","fao",1,c(4349110.50262391, 2454301.81789079),4349110.50262391,2454301.81789079
"2724",2022-10-06,"Greylag Goose:anser Anser(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3989820.04894148, 3082389.9164087),3989820.04894148,3082389.9164087
"2725",2022-10-06,"Canada Goose:branta Canadensis(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(4015246.96629902, 3095638.66158304),4015246.96629902,3095638.66158304
"2727",2022-10-05,"Peregrin Falcon:falco Peregrinus(Falconidae)","Belgium","H5N1 HPAI","fao",1,c(3932044.73332233, 3148193.27781751),3932044.73332233,3148193.27781751
"2728",2022-10-05,"Canada Goose:branta Canadensis(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3840865.42720883, 3114724.1482542),3840865.42720883,3114724.1482542
"2729",2022-10-05,"Mute Swan:cygnus Olor(Anatidae)","Sweden","H5N1 HPAI","fao",1,c(4514065.74079104, 3623019.37406476),4514065.74079104,3623019.37406476
"2731",2022-10-03,"Jackdaw","Belgium","H5N1 HPAI","fao",1,c(3872627.45555654, 3103603.65698911),3872627.45555654,3103603.65698911
"2734",2022-09-30,"Greylag Goose:anser Anser(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(4013624.2343805, 3112823.82755869),4013624.2343805,3112823.82755869
"2735",2022-09-30,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,c(4222572.3239358, 3424783.59859019),4222572.3239358,3424783.59859019
"2736",2022-09-29,"Owl","Belgium","H5N1 HPAI","fao",1,c(3983273.28179149, 3044331.12010031),3983273.28179149,3044331.12010031
"2737",2022-09-29,"Common Moorhen (Gallinula Chloropus)","Belgium","H5N1 HPAI","fao",1,c(3983273.28179149, 3044331.12010031),3983273.28179149,3044331.12010031
"2738",2022-09-29,"Phasianus Colchicus (Common Pheasant) - Phasanidae","Belgium","H5N1 HPAI","fao",1,c(3983273.28179149, 3044331.12010031),3983273.28179149,3044331.12010031
"2739",2022-09-28,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,c(4100448.24350389, 3392556.71102224),4100448.24350389,3392556.71102224
"2740",2022-09-28,"Mallard:anas Platyrhynchos(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3982148.22054924, 3073083.53990882),3982148.22054924,3073083.53990882
"2741",2022-09-28,"Canada Goose:branta Canadensis(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3820747.48334571, 3121326.9092143),3820747.48334571,3121326.9092143
"2742",2022-09-27,"Great Black-Backed Gull (Larus Marinus)","Norway","H5N1 HPAI","fao",1,c(4790533.17384936, 5275730.41159665),4790533.17384936,5275730.41159665
"2743",2022-09-27,"Mute Swan:cygnus Olor(Anatidae)","Belgium","H5N1 HPAI","fao",1,c(3848468.93033427, 3143709.95282155),3848468.93033427,3143709.95282155
"2744",2022-09-27,"Cackling Goose (Branta Hutchinsii)","Belgium","H5N1 HPAI","fao",1,c(3845760.70311538, 3102281.46312773),3845760.70311538,3102281.46312773
"2745",2022-09-27,"Peregrin Falcon:falco Peregrinus(Falconidae)","Sweden","H5N1 HPAI","fao",1,c(4462197.7909866, 3772978.81525389),4462197.7909866,3772978.81525389
"2746",2022-09-27,"Great Black-Backed Gull (Larus Marinus)","Norway","H5N1 HPAI","fao",1,c(4790533.17384936, 5275730.41159665),4790533.17384936,5275730.41159665
"2747",2022-09-26,"Phasianus Colchicus (Common Pheasant) - Phasanidae","Denmark","H5N1 HPAI","fao",1,c(4422545.51626174, 3586351.1803184),4422545.51626174,3586351.1803184
"2750",2022-09-23,"Herring Gull:larus Argentatus(Laridae)","Faroe Islands","H5N1 HPAI","fao",1,c(3464323.86892802, 4449957.82971353),3464323.86892802,4449957.82971353
"2751",2022-09-22,"Mallard:anas Platyrhynchos(Anatidae)","Italy","H5N1 HPAI","fao",1,c(4495992.11487326, 2376872.77096099),4495992.11487326,2376872.77096099
"2752",2022-09-22,"Teal","Italy","H5N1 HPAI","fao",1,c(4495992.11487326, 2376872.77096099),4495992.11487326,2376872.77096099
"2753",2022-09-22,"Great Skua (Stercorarius Skua)","Iceland","H5N1 HPAI","fao",1,c(2788235.92355639, 4912969.65197252),2788235.92355639,4912969.65197252
"2754",2022-09-22,"South American Coati (Nasua Nasua):Procyonidae-Carnivora","Germany","H5N1 HPAI","fao",1,c(4232780.40129494, 3269761.96420186),4232780.40129494,3269761.96420186
"2755",2022-09-20,"Laridae (Unidentified):Laridae (Incognita)(Laridae)","Norway","H5N5 HPAI","fao",1,c(5075860.75731027, 5330505.4625989),5075860.75731027,5330505.4625989
"2756",2022-09-19,"Red Fox","Ireland","H5N1 HPAI","fao",1,c(3071593.25922388, 3353516.53965203),3071593.25922388,3353516.53965203
"2757",2022-09-19,"Rock Dove (Columba Livia)","Faroe Islands","H5N1 HPAI","fao",1,c(3453788.79743373, 4426423.99222084),3453788.79743373,4426423.99222084
"2759",2022-09-18,"Common Raven (Corvus Corax)","Faroe Islands","H5N1 HPAI","fao",1,c(3448274.96854521, 4430236.10362731),3448274.96854521,4430236.10362731
"2761",2022-09-16,"Charadriidae (Unidentified):Charadriidae (Incognita)(Charadriidae)","Germany","H5N1 HPAI","fao",1,c(4303338.33919041, 3427693.27330794),4303338.33919041,3427693.27330794
"2762",2022-09-16,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,c(4271884.23858, 3421125.45072643),4271884.23858,3421125.45072643
"2763",2022-09-16,"Northern Gannet:morus Bassanus(Sulidae)","Portugal","H5N1 HPAI","fao",1,c(2671581.67724755, 1926651.92389766),2671581.67724755,1926651.92389766
"2764",2022-09-15,"Northern Gannet:morus Bassanus(Sulidae)","Portugal","H5N1 HPAI","fao",1,c(2764448.70452701, 2190777.18210618),2764448.70452701,2190777.18210618
"2766",2022-09-14,"Great Black-Backed Gull (Larus Marinus)","Iceland","H5N1 HPAI","fao",1,c(2786381.43518703, 4920531.74053101),2786381.43518703,4920531.74053101
"2767",2022-09-12,"Phasianus Colchicus (Common Pheasant) - Phasanidae","Denmark","H5N1 HPAI","fao",1,c(4343473.3260368, 3559800.13450539),4343473.3260368,3559800.13450539
"2768",2022-09-11,"Grey Heron:ardea Cinerea(Ardeidae)","France","H5N1 HPAI","fao",1,c(3938815.44336195, 2553043.75709582),3938815.44336195,2553043.75709582
"2769",2022-09-10,"Northern Gannet:morus Bassanus(Sulidae)","France","H5N1 HPAI","fao",1,c(3384763.11026824, 2763557.15531443),3384763.11026824,2763557.15531443
"2770",2022-09-10,"Greylag Goose:anser Anser(Anatidae)","France","H5N1 HPAI","fao",1,c(3944391.7798397, 2558538.22216339),3944391.7798397,2558538.22216339
"2771",2022-09-09,"Herring Gull:larus Argentatus(Laridae)","France","H5N1 HPAI","fao",1,c(3406359.38673134, 2741509.7034481),3406359.38673134,2741509.7034481
"2772",2022-09-09,"Herring Gull:larus Argentatus(Laridae)","France","H5N1 HPAI","fao",1,c(3403608.47169912, 2756435.65720765),3403608.47169912,2756435.65720765
"2773",2022-09-09,"Herring Gull:larus Argentatus(Laridae)","France","H5N1 HPAI","fao",1,c(3328511.54241524, 2845849.45871202),3328511.54241524,2845849.45871202
"2774",2022-09-08,"Mute Swan:cygnus Olor(Anatidae)","France","H5N1 HPAI","fao",1,c(3820619.76805652, 3047976.17308467),3820619.76805652,3047976.17308467
"2775",2022-09-08,"Northern Gannet:morus Bassanus(Sulidae)","U.K. of Great Britain and Northern Ireland","H5N1 HPAI","fao",1,c(3356659.17115216, 3406466.27309088),3356659.17115216,3406466.27309088
"2776",2022-09-08,"Northern Gannet:morus Bassanus(Sulidae)","Portugal","H5N1 HPAI","fao",1,c(2750889.56226053, 2148872.87688039),2750889.56226053,2148872.87688039
"2777",2022-09-08,"Northern Gannet:morus Bassanus(Sulidae)","Ireland","H5N1 HPAI","fao",1,c(3160461.8212357, 3365311.23180352),3160461.8212357,3365311.23180352
"2778",2022-09-08,"Northern Gannet:morus Bassanus(Sulidae)","Ireland","H5N1 HPAI","fao",1,c(3262645.50300102, 3497925.89342583),3262645.50300102,3497925.89342583
